layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,process,side,subjid
-5.95300410731995,-5.69851349782053,-5.05648296309988,-4.10959523127356,-3.17229466911435,-2.42456183339685,-1.87285781495657,-1.55934846082249,-1.55846375050919,-1.76392716509524,-1.8892791090011,-1.93786657434849,-1.93886245812314,-2.0565423691386,-2.32334579828996,-2.94494294678178,-4.06372192043123,-5.52695957842502,-7.01724730203189,-8.12483061403538,HCHP,right,7414
5.86582229873077,6.33968753784733,6.90601378285082,7.46130237458299,8.2638742260105,9.47175637186184,11.1080197954136,13.1392805987319,14.5900633323208,15.2960479629525,14.7318926027801,12.7018323021306,9.60616146885299,5.87356469444567,1.92256652428562,-1.61581916790303,-4.53099439445211,-6.31155044577797,-6.15259623910578,-4.30650879019577,HCHP,right,7415
-5.98314645546929,-7.54294675987495,-8.92337286659182,-10.4610959904902,-11.7918531353682,-12.6905983300945,-13.5667970203671,-14.3543373719749,-15.4056738725819,-16.5428667977868,-18.2226579934484,-20.8212818445095,-23.9411320121139,-27.4300105817255,-30.7357387591545,-33.4648890412039,-35.4222552092319,-36.0088200619372,-36.1286052668039,-36.4101065345324,HCHP,right,7425
4.2551640067335,3.7941708400539,3.38462282903814,2.94867756921682,2.51321615942149,1.93568853222653,1.62760924125531,1.48854234011869,1.80009154288046,2.46212031638585,3.11705505409304,3.76419925946999,4.32339466116121,4.73600479315416,5.04502038145775,5.04504795518539,4.44289443221719,3.55859304124006,2.47852010969138,1.69645209653158,HCHP,right,7426
-7.7472239321444,-9.24434378278739,-10.6248249093216,-11.5492626792578,-12.2147048398904,-12.9792649094211,-13.7067907989698,-14.9277887375017,-16.5665012324033,-17.9148881966848,-18.9542457604526,-19.2990345876938,-19.6435497473358,-20.7499592967575,-22.646702346592,-25.30344000278,-27.9012760548516,-29.6377053758831,-29.9132523826191,-28.8696774511122,HCHP,right,7433
-7.80955094997557,-8.30243402166165,-8.51183193402412,-8.50814001072512,-8.33170029422114,-8.21125500612118,-8.23506907040004,-8.53060212638619,-9.03443400010645,-9.60860830559714,-10.2361199161506,-10.7690583726919,-11.3222574472598,-11.8617571582569,-12.5152840368917,-13.3483470800794,-14.3984579775587,-15.2163090035339,-15.3767552985887,-14.8586516773006,HCHP,right,7434
-1.62540200347397,-0.994684942872645,-0.0195038176697411,0.868058140636819,1.57360383164645,1.90266736696439,1.90089566372919,1.25836929325706,0.117623072559914,-1.20981951168497,-2.48659692459664,-3.72203466146766,-4.87509292816455,-6.05273441012109,-7.18259463532137,-8.00914494123182,-8.51479132623309,-9.06181937711258,-9.39211688023956,-9.19901980123223,HCHP,right,7435
3.70201779839179,3.94119122867926,3.6652873018388,2.91483842012788,1.84808218307631,1.33214085718093,1.54442762214779,2.32753479183705,3.12581306080644,3.43102930154466,3.20428622346704,3.26293192159821,3.0304928124672,2.83145914752837,2.3492233584534,1.68761797799821,0.831280268019386,-0.201983123769891,-0.912957737426041,-1.04795603390268,HCHP,right,7443
-6.94007495597722,-8.36001733343462,-9.68683440944637,-10.8292069643994,-11.6607761441075,-12.2116931841659,-12.6516283390519,-13.1226037687737,-13.787297994401,-14.6074766097212,-15.4998386834529,-16.5615245596771,-17.8881038403257,-19.6412180879107,-21.8055905306029,-24.4101995304166,-27.2778896901413,-29.9722558504177,-32.1084638502756,-33.3877700570795,HCHP,right,7444
-3.09426016443776,-4.24397835298688,-5.13207503627759,-5.7320412398816,-6.20831556016929,-6.55009243754814,-6.6903275702065,-6.78442530565648,-6.81352053184395,-6.83067178673642,-6.78870060412065,-6.78402146411091,-6.69936052669617,-6.39792574179606,-6.31272597595665,-6.5193037233264,-7.02105155697409,-7.75749659499057,-8.64365622683007,-9.55126715699048,HCHP,right,7445
1.22905299792113,1.351443230076,1.52483598016923,1.68531439484579,1.92371976426561,2.26016109031835,2.59523568939043,2.89064254547218,2.83762230634457,2.5436519916955,2.22187768779158,2.07431930441228,2.17345165194834,2.54647680590144,3.0721619120373,3.24489253512518,3.01265249971933,2.38497423444481,1.31074477395452,-0.292216498085286,HCHP,right,7448
1.65852471270987,1.94247654498921,1.95951636663597,1.84198558040277,1.84724355592894,2.30380973950812,3.08515279367266,4.14369027927354,5.33144115475865,6.19740602038052,6.95143928418563,7.75417649592071,8.87797522487929,10.5061868055161,12.6643574080867,14.9397892765532,17.0035195734149,18.5734827342475,19.3246730079572,18.9887502855174,HCHP,right,7449
-0.391578608125587,0.846753785499091,2.18946064068754,3.5486495418276,4.63783550741724,5.55198078223649,6.3723809874708,7.26747990419505,8.32297467105816,9.27743686541984,9.87446345889593,9.90353071052306,9.17253524500024,7.7296310686003,5.42496396273574,2.50350208160644,-0.631333791699035,-3.86725587071688,-6.77761483935268,-9.45984351335242,HCHP,right,7452
0.493946773907564,0.606623741531034,0.704252840504147,0.716543150756063,0.769080082398463,0.74704477356742,0.881183310497948,1.27676108777267,1.93265670414752,2.90383111797496,4.06406905688737,5.29398890790772,6.36741287675923,6.92087826867896,6.78336463935613,5.88615733945866,4.36172989396469,2.55032301840858,0.844410550816473,-0.604031239574212,HCHP,right,7453
4.33566118411286,5.18027706318791,5.81416904060082,6.15420959923728,6.2247026732049,6.01949158953852,5.54567844619561,4.82502519860978,3.99529441512458,3.25324314639549,2.79445523266693,2.71463596414708,3.19577843813485,4.07227338413724,5.17697645870197,6.34417878151547,7.41860202453442,8.29631490788131,9.01946662038342,9.59230406429933,HCHP,right,7454
5.88993791102642,6.49342984711719,6.78285115472729,6.8136092611597,6.79408248523082,6.78979067311326,6.8140496606682,6.89664159126317,7.01631550170126,7.29763039251209,7.63307256001082,8.12569906468259,8.68962714404388,9.17318268174251,9.42276522614844,9.64461969474138,10.084532434126,10.7854528350157,11.6834978100121,12.6679240769163,HCHP,right,7455
-4.6149286098343,-4.16227867992327,-3.64480105110205,-3.00294740438922,-2.34056458363406,-1.83831566555607,-1.48626393936661,-1.31954156745091,-1.36680383083107,-1.69860689818516,-2.25637289082758,-2.95792513266415,-3.74801143002513,-4.78492757691369,-6.25109852581469,-7.94288777180696,-9.630788802278,-11.2079097579507,-12.2209216343572,-12.6349456303551,HCHP,right,7456
-2.89880259879823,-3.34891104402225,-3.60158904175335,-3.69493258911256,-3.88251202889595,-4.10829350515695,-4.33646475127263,-4.55026266336268,-4.64690462861113,-4.54987197174156,-4.37867371422367,-4.26934244763392,-4.38568078467615,-4.9526631026366,-5.95148364227937,-6.98936980094737,-7.68198488416889,-7.77390239321344,-7.15810637296168,-5.70095653027828,HCHP,right,7457
0.536143288152277,0.911922230687799,1.45246284341967,1.94820461866213,2.57320938990317,3.30868598014136,4.24931737272894,5.53359391250562,7.04722768684474,8.63559912022514,10.3529273752898,12.2130488782786,14.2857618065238,16.5023715804697,18.5942454322352,20.2319298640497,20.7885657643333,20.376755597698,18.9728312954868,17.2307196103705,HCHP,right,7468
-10.8251787737127,-11.9922067595813,-12.9163396386259,-13.7436567809272,-14.6074214112118,-15.6734656072989,-16.7860462039347,-18.0517403083212,-19.5564799620922,-21.1278907428238,-22.6814772556735,-24.0536045821164,-25.333968125808,-26.3914400476394,-27.289313684375,-28.0555430343389,-28.5358073453079,-28.8892773918096,-29.2014355889053,-29.3641884348444,HCHP,right,7469
